county,business_id,business_name,review_count,rating,transaction_forms,url,state,popularity
Kern County,Opjt2h0VPkPIfEoOG2O9ew,Pops Burger,74,4.5,,https://www.yelp.com/biz/pops-burger-bakersfield?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.851652365191568
Kern County,gFJBgjyDrm2ggllQT_qhXQ,In-N-Out Burger,138,3.5,delivery,https://www.yelp.com/biz/in-n-out-burger-bakersfield-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8331059866203985
Kern County,VlJSd0gqMU3aI66q0LCsMg,Raising Cane's Chicken Fingers,62,3.0,,https://www.yelp.com/biz/raising-canes-chicken-fingers-bakersfield-8?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.832141027572811
Kern County,9WnQDtrF-vDFTwR7Fu7ZoA,Don Juan Churro Bar,1,5.0,,https://www.yelp.com/biz/don-juan-churro-bar-bakersfield?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8424633260253667
Kern County,yP4Jb43Jnk12cqazGheRcA,Firestone Grill,802,4.0,"pickup, delivery",https://www.yelp.com/biz/firestone-grill-bakersfield?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.866707421108509
Kern County,ZErv4xh_RThmAlDXxP2k3w,Panda Express,5,2.0,,https://www.yelp.com/biz/panda-express-bakersfield-20?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.84045811277368
Kern County,7U7mPozQV9BAdxfQmnom4Q,Banderas Burger Grill,45,4.5,"pickup, delivery",https://www.yelp.com/biz/banderas-burger-grill-bakersfield-3?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8479635126490046
Kern County,Wa0tYHn4f9-6X2s4tyl5nw,The Habit Burger Grill,247,3.5,delivery,https://www.yelp.com/biz/the-habit-burger-grill-bakersfield-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.825891889155343
Kern County,v5poN750yu4ii_AJ2O8GXw,Taco Bell,15,4.0,delivery,https://www.yelp.com/biz/taco-bell-bakersfield-29?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.842697061852935
Kern County,TuIpVSkAONs7b2SBp9lYMA,Flame Broiler,76,4.0,delivery,https://www.yelp.com/biz/flame-broiler-bakersfield-3?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8445580935106096
Kern County,r2X2YvncsvQImXL_TcLo3A,Hazte Loko,22,3.5,,https://www.yelp.com/biz/hazte-loko-arvin?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.840783374748347
Kern County,13G-UJWaDRQKaBWeKgN2pw,Raising Cane’s Chicken Fingers,240,3.5,delivery,https://www.yelp.com/biz/raising-cane-s-chicken-fingers-bakersfield?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8263551798182367
Kern County,wKn-bY2AJUAq09o8tA_4JA,La Mina Mexican Restaurant,19,3.5,,https://www.yelp.com/biz/la-mina-mexican-restaurant-lamont?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.840981927889587
Kern County,pALaxVIwZkWrK0HjBeLAZA,El Buen Pastor,79,4.0,delivery,https://www.yelp.com/biz/el-buen-pastor-bakersfield?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8446496196577082
Kern County,fiECpn9SfGElAcQCVJU1LQ,Frosty King,20,3.0,"pickup, delivery",https://www.yelp.com/biz/frosty-king-bakersfield-16?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8389818815869154
Kings County,lrVOKMv-ATolxDZxMzG9ew,In-N-Out Burger,482,4.0,,https://www.yelp.com/biz/in-n-out-burger-kettleman-city?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8569446320846414
Kings County,g2djVC_F_Ifr2sykBg5BUw,Chalio’s,8,4.5,,https://www.yelp.com/biz/chalio-s-kettleman-city?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8432570456119413
Kings County,SENWAyAelD7v0r5sv2EAKw,Super Burger,4,4.5,,https://www.yelp.com/biz/super-burger-avenal?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.842748238364691
Kings County,f9ass9_mapsT4NNvDI4hsQ,Taqueria Y Carniceria Mexico,158,4.5,,https://www.yelp.com/biz/taqueria-y-carniceria-mexico-kettleman-city-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8623373173838194
Kings County,u-dvKlwjk474RVboFa4H1g,Carl's Jr,57,2.5,,https://www.yelp.com/biz/carls-jr-kettleman-city?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.827443908477005
Kings County,BhvyNrjqnxKZGCoF31wVJA,Kings Drive In,23,4.0,,https://www.yelp.com/biz/kings-drive-in-corcoran?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8429411315785313
Kings County,lT_BVqUSgqNwrV_po5MRFQ,Baja Fresh,57,2.5,,https://www.yelp.com/biz/baja-fresh-coalinga?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.827443908477005
Kings County,CnoXmRhrQswJoNNrVaHL0A,Panda Express,10,3.0,,https://www.yelp.com/biz/panda-express-lemoore?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8406106563521782
Kings County,8xzzF9cffOOMJjuFHTAZGA,Wienerschnitzel,6,1.5,,https://www.yelp.com/biz/wienerschnitzel-kettleman-city?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8395216905282505
Kings County,X1MHpWpoCTlyB5lHS2Lqww,Taco Bell,71,2.5,,https://www.yelp.com/biz/taco-bell-kettleman-city?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.823809920460056
Kings County,rZdQ5-TYTJC_CnR_x9mTMQ,Tacos y Tortas Chalio - 5,6,4.5,,https://www.yelp.com/biz/tacos-y-tortas-chalio-5-coalinga?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.843002641988316
Kings County,WqU8XNMf7UVXMmrQThMTOg,Super Drive In,1,4.0,,https://www.yelp.com/biz/super-drive-in-corcoran?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8422699398331406
Kings County,xP39oC8U4u4zIv6UlgQRfA,Tacos Y Tortas Chalio's 2,70,4.5,,https://www.yelp.com/biz/tacos-y-tortas-chalios-2-avenal?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8511435579443174
Kings County,frN1hautJmmKopkMSUH4tA,Baja Fresh,60,2.0,,https://www.yelp.com/biz/baja-fresh-kettleman-city-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.820863610992311
Kings County,pqtwE3HDbaZJ1j0pBPW90Q,Jack in the Box,17,3.0,delivery,https://www.yelp.com/biz/jack-in-the-box-lemoore-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.839470514016494
Kings County,evkEQFEFeo4UOoa2B3XyCw,Subway,19,3.5,,https://www.yelp.com/biz/subway-avenal-5?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.840981927889587
Kings County,PqyWbr7c3EkbR4O80ySoQw,Baja Fresh,22,2.5,,https://www.yelp.com/biz/baja-fresh-coalinga-3?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.836528878519378
Kings County,KOwozS_BV9QC_al4ZPhMsA,White Top Restaurant,41,3.0,delivery,https://www.yelp.com/biz/white-top-restaurant-lemoore?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8355614545798633
Kings County,gl082digrOYRh_MvIsQnOw,Jack in the Box,54,2.5,,https://www.yelp.com/biz/jack-in-the-box-kettleman-city-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.828222620194923
Kings County,dfSHJAlXTFmqsjqvOkLaWw,Gallery Cafe,19,4.5,,https://www.yelp.com/biz/gallery-cafe-avenal?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.844656265541879
Lake County,hlXDtI1nYWrJIlBg7KRU_Q,Fosters Freeze,69,3.5,,https://www.yelp.com/biz/fosters-freeze-lucerne?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8376727088689195
Lake County,3fvTftz0Tx154oYUGhaxGw,Carl's Jr,29,2.0,,https://www.yelp.com/biz/carls-jr-clearlake?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.831907784723628
Lake County,7cAFNe04z9DSRa6vCqQ7-w,Jimmy's Deli & Taqueria,188,4.5,,https://www.yelp.com/biz/jimmys-deli-and-taqueria-lakeport?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8661533717381955
Lake County,uFLd8Ycb2Q3lVr3-iOLM3g,Tres Cazuelas Taqueria,14,5.0,,https://www.yelp.com/biz/tres-cazuelas-taqueria-dunnigan?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8453739598283976
Lake County,Y_3_d9LycfamwhdqW3fBsg,Lalo's Mexican Food,19,4.0,,https://www.yelp.com/biz/lalos-mexican-food-lucerne?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.842819096715733
Lake County,B1GdTM72StUEEna2znJNNA,In-N-Out Burger,72,4.0,,https://www.yelp.com/biz/in-n-out-burger-ukiah-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.844436058647811
Lake County,y7wRV5KN_0zmsFEOICOm0A,Betty’s Tacos,35,3.5,,https://www.yelp.com/biz/betty-s-tacos-clearlake-oaks?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8399229778029738
Lake County,v21hAULuJfQzhbrnxIfOJQ,Carl's Jr,9,2.0,,https://www.yelp.com/biz/carls-jr-upper-lake?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8390330580986713
Lake County,qGOs4nhvHUnbkpyYVbXWcg,Howling Dog Cafe,34,4.0,,https://www.yelp.com/biz/howling-dog-cafe-lakeport?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.843276727451227
Lake County,xNVTY0dPgx_Ay_gN1dMHAQ,Danny's Road Side Kitchen,79,4.5,,https://www.yelp.com/biz/dannys-road-side-kitchen-lower-lake?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.85228837425063
Lake County,tSUeNUAX0GOBbkG2IlNscw,Farmstead at Long Meadow Ranch,3567,4.5,,https://www.yelp.com/biz/farmstead-at-long-meadow-ranch-saint-helena-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,4.295968293852712
Lake County,0Dj4fW3J3DJzrI51PLadRA,Hamburger Ranch & Bar-B-Que,405,3.5,pickup,https://www.yelp.com/biz/hamburger-ranch-and-bar-b-que-cloverdale?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8154347570500335
Lake County,OE1qwg3bKhp_sKy_1mxSFA,Taco Bell,8,3.5,,https://www.yelp.com/biz/taco-bell-cloverdale-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8417099560741343
Lake County,wdK68QhevBGWtmPbQ3xH1Q,Jolly Kone,50,4.0,,https://www.yelp.com/biz/jolly-kone-middletown?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8437648669024203
Lake County,qqVysA8ns692wucr7ftr8w,Picks Drive-In,196,3.5,,https://www.yelp.com/biz/picks-drive-in-cloverdale?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8292672925564237
Lake County,jvmexJRPlBeM3YUfHtjnDg,Jack in the Box,27,1.5,,https://www.yelp.com/biz/jack-in-the-box-lakeport?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8300095984660834
Lake County,pY-cr3UTGtX9zDdUXJpHvQ,McDonald's,27,1.5,,https://www.yelp.com/biz/mcdonalds-lakeport-3?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8300095984660834
Lake County,hcblRkYd9O3gOnEJbrDgBA,KFC,7,2.5,pickup,https://www.yelp.com/biz/kfc-lakeport-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8404224371089666
Lake County,fQx_93U_kSL6pNbjaFMWJg,Fosters Freeze - Lower Lake,36,3.5,,https://www.yelp.com/biz/fosters-freeze-lower-lake-lower-lake?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8398567934225603
Lake County,AbV2CKvuLpXVGpWER65Z4Q,McDonald's,40,1.5,,https://www.yelp.com/biz/mcdonalds-cloverdale-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.824121160522837
Lassen County,UOnAgFa9hOddPgW_enhxzA,Frosty Mill,79,3.5,,https://www.yelp.com/biz/frosty-mill-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8370108650647863
Lassen County,8g-c8n4zlaiN6TXbOYQhGQ,Lassen Ale Works Boardroom,51,4.5,,https://www.yelp.com/biz/lassen-ale-works-boardroom-susanville-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8487267235198797
Lassen County,t1vMrXlD5T0pGGLmOZ-tVw,Panda Express,36,2.0,,https://www.yelp.com/biz/panda-express-susanville-3?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.829413939042363
Lassen County,oq3AjNFNGL_pm8Ho8w1Lpw,Pizza Factory,68,3.0,,https://www.yelp.com/biz/pizza-factory-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.831163762713653
Lassen County,qEILjnZDBnt2HLc5llpG4w,Taco Bell,50,1.5,,https://www.yelp.com/biz/taco-bell-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8195915928741857
Lassen County,0XQfSzGTH9alw0aNnmvCrw,Burger Depot,77,4.5,,https://www.yelp.com/biz/burger-depot-chester?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.852033970627005
Lassen County,AcvRZ7SCcgw9PzfnB1ptvA,Jack in the Box,19,2.0,,https://www.yelp.com/biz/jack-in-the-box-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.83547042141115
Lassen County,LrpB0FJEeDHCk3k1hxZIPQ,KFC,27,2.0,pickup,https://www.yelp.com/biz/kfc-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8326203120611324
Lassen County,iMGwkZYi1Ww5qrfqkrqoew,Burger King,13,2.5,,https://www.yelp.com/biz/burger-king-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8388650136731313
Lassen County,bGH5fWBxOCqM9FmA5rmvPQ,McDonald's,46,2.0,,https://www.yelp.com/biz/mcdonalds-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8258513023548413
Lassen County,wifJEIk76LiUIVjZI3RJNw,The Polka Dot,66,3.0,,https://www.yelp.com/biz/the-polka-dot-quincy?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.831489517666706
Lassen County,-9qtf1fSm87AgSP4T4_TlQ,Subway Restaurants,11,3.0,,https://www.yelp.com/biz/subway-restaurants-susanville-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8404477788756517
Lassen County,m6UkZ4BZZuT9x5arnJuwsQ,Pizza Factory,11,2.5,,https://www.yelp.com/biz/pizza-factory-janesville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8393841548184096
Lassen County,c5MunX9diDzyTZFB_s_U7A,Pine Shack Frosty,65,4.0,,https://www.yelp.com/biz/pine-shack-frosty-chester?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8442224976379142
Lassen County,0V-Ml_cREzk1suyvFTjXIg,Moon's Restaurant,94,4.0,,https://www.yelp.com/biz/moons-restaurant-quincy?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8451072503932022
Lassen County,hSL9HL2XXo9Dk1Vv9pt_MA,Subway,8,3.0,,https://www.yelp.com/biz/subway-quincy-27?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.840936411305231
Lassen County,mSr02WdXbWdPJptEKVxbww,Subway,10,3.0,,https://www.yelp.com/biz/subway-chester-27?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8406106563521782
Los Angeles County,ilUxHLaYrS3HLmfYHMOf4A,The Hat,708,4.0,delivery,https://www.yelp.com/biz/the-hat-monterey-park?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.863839601832748
Los Angeles County,iqjA5r6w_bFB2R4hseqhhQ,Dino's Chicken and Burgers,2049,4.0,delivery,https://www.yelp.com/biz/dinos-chicken-and-burgers-los-angeles?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.9047517895858928
Los Angeles County,sYn3SNQP-j2t2XSwjlCbRg,Monty's Good Burger,2071,4.5,delivery,https://www.yelp.com/biz/montys-good-burger-los-angeles?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,4.105674383381177
Los Angeles County,5_oKEBNoAKeO-sfB0Gzq4A,Chick-fil-A,343,4.0,,https://www.yelp.com/biz/chick-fil-a-torrance-4?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.852703920602399
Los Angeles County,pxDmvqqkTf1uSYhJIsaOXw,Raising Cane's Chicken Fingers,111,3.5,delivery,https://www.yelp.com/biz/raising-canes-chicken-fingers-long-beach-3?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8348929648915595
Los Angeles County,9thqGQleqxqc9MrH_T3usQ,Portillo's Hot Dogs,3185,4.0,,https://www.yelp.com/biz/portillos-hot-dogs-buena-park?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.9394096906206224
Los Angeles County,k3D-nW6EjjJguYkUupCUaA,Tacos 1986,508,4.0,"pickup, delivery",https://www.yelp.com/biz/tacos-1986-los-angeles?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.857737858692831
Los Angeles County,26fIBSlQkaTa29uoKAvZOw,Burgers Never Say Die,647,4.0,delivery,https://www.yelp.com/biz/burgers-never-say-die-los-angeles-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.861978570175073
Los Angeles County,zgEizhjNA7DxRhipqpQvVg,Weinersnitzel,6,4.0,,https://www.yelp.com/biz/weinersnitzel-santa-monica?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8424224834116387
